transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,risk_factors,recommended_recovery_window
txn_71f3c6cb,6260.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_cb59fbc8,6322.0,50,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24 hours
txn_c68989ec,25539.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_b97121fa,42952.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_d2ba2dd1,39762.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 73 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_98756880,7068.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_89d162cb,38476.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_fdcb19ea,22479.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_0f04cd54,38225.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_63613415,41263.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 63 days overdue""]",1-3 days
txn_a62c54e0,11473.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_d045ffeb,29079.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_48b5a194,16095.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 83 days overdue""]",1-3 days
txn_363119ef,31460.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 21 days overdue""]",1-3 days
txn_3255d8a9,40794.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_75fa6891,32927.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_4f674f80,44502.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_d953967c,4431.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_4e198219,24487.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_cdc698d5,26623.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_3d09c6ba,16401.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_8fdb6a03,27578.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_c5ba4114,10195.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_2acaf4f2,22127.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_060cd21e,236.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 61 days overdue""]",1-3 days
txn_2934e05f,45974.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 46 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_58002ea3,5496.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_b395e149,33843.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_a646e413,20371.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 86 days overdue""]",1-3 days
txn_566bb98c,46574.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 42 days overdue""]",1-3 days
txn_47c1fd96,18309.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_b71a1e0f,40222.0,50,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_76c01dac,27412.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments""]",1-3 days
txn_fd15f22e,18945.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_9173671b,41978.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_3c85226f,22220.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_feeb8085,5557.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_db28eb9f,13149.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_cc78ceab,38955.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_47451a4b,20879.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_fc1cf5d1,43669.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 18 days overdue""]",1-3 days
txn_310c3e02,46814.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 71 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_090afa43,27636.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_0750c48b,2886.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 61 days overdue""]",1-3 days
txn_5a29185d,44824.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 66 days overdue""]",1-3 days
txn_3949edfd,8176.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_56fb6f8b,29548.0,40,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer has 3 previous failed payments""]",24 hours
txn_ec06bcad,17913.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_2664ccbd,36535.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 79 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_84b7837a,21380.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments""]",1-3 days
txn_64cd330b,1176.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 89 days overdue""]",1-3 days
txn_c70807af,45704.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_8fa9f33c,18297.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_934947db,47552.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_9375a6fd,38479.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 43 days overdue""]",1-3 days
txn_5fbf4ec1,35729.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_912ab2a5,5412.0,40,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer has 3 previous failed payments""]",24 hours
txn_d3d54c45,1793.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 20 days overdue""]",1-3 days
txn_982a093d,20685.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_ec8de511,24319.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 85 days overdue""]",1-3 days
txn_ae5d1d6d,3575.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_c9b3a6b3,34560.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_9eca9d17,33894.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Invoice is 25 days overdue""]",1-3 days
txn_d8ff13c2,26815.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_1a420bcd,12328.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 52 days overdue""]",1-3 days
txn_305810a5,47891.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_55fc20e5,3869.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_fc35ee6f,17394.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_9f669329,5097.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 40 days overdue""]",1-3 days
txn_9b1399eb,10433.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_92fa7bf3,41419.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_5f2e0816,34135.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_e73c543a,23779.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 50 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_ea8202a7,14049.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_9507bb2d,40372.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_7dfdf264,38166.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_98963bc4,26501.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_033d3ae6,30061.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_7e8ffea8,23811.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_a1a1027f,9436.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_591933bf,17601.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_6593a82a,2030.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 22 days overdue""]",1-3 days
txn_abd1e42a,22044.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_cea88ae5,18400.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_9f4c637c,12938.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_72daa1b3,28978.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 57 days overdue""]",1-3 days
txn_3ad093e8,44312.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 69 days overdue""]",1-3 days
txn_fc86ee3e,21269.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_68291fb8,43830.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_13bea128,33870.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 23 days overdue""]",1-3 days
txn_855951a9,34065.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 19 days overdue""]",1-3 days
txn_9462f053,11925.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_25b5dc17,24088.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments""]",1-3 days
txn_b4b77c0e,34364.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_131f840e,21784.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_31fa7d11,40340.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_2366fac3,15663.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_6195b2f3,17684.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 33 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_30d97b63,37625.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_3aba6940,47444.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_39d35e2a,29416.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_e569d074,7250.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_220759cc,38344.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 65 days overdue""]",1-3 days
txn_0e65ba8f,33537.0,50,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_750fb6ec,11750.0,40,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_c6fe6c32,2682.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_8a37d665,7684.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 42 days overdue""]",1-3 days
txn_a7bea0e3,25385.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_a478a566,9911.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_b871bf00,11429.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments""]",30-60 minutes
txn_c3de49e9,43994.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_20446ec2,47173.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 57 days overdue""]",1-3 days
txn_bf5159ad,40392.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 28 days overdue""]",1-3 days
txn_30561b3f,15584.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_89c20da7,13416.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 41 days overdue""]",1-3 days
txn_dd9397f8,32415.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_ea53ecc5,32744.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_83518ca8,32717.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9a5f5f6b,34109.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 32 days overdue""]",1-3 days
txn_61a8bed4,3657.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_67c7ebee,24492.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_979cd3bc,42397.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_2fd4311a,37489.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_01a41e90,46001.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_883d4a43,43466.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_819d1dee,4426.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_0adf7d91,1566.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 53 days overdue""]",1-3 days
txn_8b9b4b1b,26677.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 64 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_05e66314,30360.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_70bf5550,18956.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_97c4c8ca,13231.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 78 days overdue""]",1-3 days
txn_9f651625,36991.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_fe58ca24,10922.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 56 days overdue""]",1-3 days
txn_e6beeb10,11341.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_b88f3ffd,35325.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_e08657ea,17106.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_12e261a5,33582.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 64 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_5ab1192a,25796.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_ba4bc08d,36355.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_d9bba28c,38178.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 85 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_65c2f1d9,40065.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_5eabc8e3,49441.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 68 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_ac1a304c,30904.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_d2f1f434,35877.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Invoice is 55 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_fffa46c9,28958.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_04217f0a,19835.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_39cbe865,48633.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 72 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_79279306,20319.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_937a3f05,7860.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 23 days overdue""]",1-3 days
txn_f726cd64,6648.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_839e13d4,35283.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_ae87fc23,11430.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 74 days overdue""]",1-3 days
txn_467b8da4,31473.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3764e991,10203.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 58 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_75dce72b,29640.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 57 days overdue""]",1-3 days
txn_81c8cec4,2275.0,50,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_3d4c8b61,36306.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_5bd5db7d,35415.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_5131ce39,31514.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_b0b6e6ac,33987.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 66 days overdue""]",1-3 days
txn_37bee997,38742.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 66 days overdue""]",1-3 days
txn_4816d47c,30052.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 52 days overdue""]",1-3 days
txn_3a3320dd,14832.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 37 days overdue""]",1-3 days
txn_3e0ea41f,2849.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_a0d86904,23595.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 4 previous failed payments"", ""Invoice is 59 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_fcc2ec76,49976.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 74 days overdue""]",1-3 days
txn_790ae553,31395.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_2726749f,22524.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_e76df8b7,12077.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_0eba78b1,4850.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 50 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_87e50911,3966.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_1028086e,42937.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_2cbb4111,34303.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_74b60e43,7121.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_4c6a4cdb,30423.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 65 days overdue""]",1-3 days
txn_b499f365,3637.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_fad8b64f,44834.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 23 days overdue""]",1-3 days
txn_8b64ed40,4000.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_b0cc4461,46249.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_193bd0e2,20027.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_89c25d71,11520.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_125127cb,14374.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
